label,right_0_x,right_0_y,right_0_z,right_1_x,right_1_y,right_1_z,right_2_x,right_2_y,right_2_z,right_3_x,right_3_y,right_3_z,right_4_x,right_4_y,right_4_z,right_5_x,right_5_y,right_5_z,right_6_x,right_6_y,right_6_z,right_7_x,right_7_y,right_7_z,right_8_x,right_8_y,right_8_z,right_9_x,right_9_y,right_9_z,right_10_x,right_10_y,right_10_z,right_11_x,right_11_y,right_11_z,right_12_x,right_12_y,right_12_z,right_13_x,right_13_y,right_13_z,right_14_x,right_14_y,right_14_z,right_15_x,right_15_y,right_15_z,right_16_x,right_16_y,right_16_z,right_17_x,right_17_y,right_17_z,right_18_x,right_18_y,right_18_z,right_19_x,right_19_y,right_19_z,right_20_x,right_20_y,right_20_z,left_0_x,left_0_y,left_0_z,left_1_x,left_1_y,left_1_z,left_2_x,left_2_y,left_2_z,left_3_x,left_3_y,left_3_z,left_4_x,left_4_y,left_4_z,left_5_x,left_5_y,left_5_z,left_6_x,left_6_y,left_6_z,left_7_x,left_7_y,left_7_z,left_8_x,left_8_y,left_8_z,left_9_x,left_9_y,left_9_z,left_10_x,left_10_y,left_10_z,left_11_x,left_11_y,left_11_z,left_12_x,left_12_y,left_12_z,left_13_x,left_13_y,left_13_z,left_14_x,left_14_y,left_14_z,left_15_x,left_15_y,left_15_z,left_16_x,left_16_y,left_16_z,left_17_x,left_17_y,left_17_z,left_18_x,left_18_y,left_18_z,left_19_x,left_19_y,left_19_z,left_20_x,left_20_y,left_20_z
i,0.0,0.0,0.0,0.05694058537483215,-0.024564146995544434,-0.028516066471325985,0.10490438342094421,-0.07463306188583374,-0.04550134318529331,0.10649538040161133,-0.12848424911499023,-0.0613738887256261,0.06635692715644836,-0.137578547000885,-0.072335264856207,0.06600353121757507,-0.19716107845306396,-0.022768267641055218,0.0944242775440216,-0.2081998586654663,-0.048477932090150944,0.08374178409576416,-0.14709627628326416,-0.06047255846320354,0.06946215033531189,-0.13193464279174805,-0.06594608652054035,0.028876736760139465,-0.19969087839126587,-0.02268177198826038,0.057433754205703735,-0.20295357704162598,-0.05103751199899875,0.05270762741565704,-0.13115829229354858,-0.05805944579302036,0.04296177625656128,-0.11766159534454346,-0.05821310284196102,-0.006450742483139038,-0.1870463490486145,-0.027123277286278835,0.018264561891555786,-0.19736915826797485,-0.059477090114938846,0.020276084542274475,-0.12546110153198242,-0.058198697144376865,0.010739237070083618,-0.09353893995285034,-0.049342523539650074,-0.038727059960365295,-0.1681990623474121,-0.03358673977314197,-0.04336047172546387,-0.2307976484298706,-0.05312369319258892,-0.04596473276615143,-0.2719041407108307,-0.05620102512298786,-0.05034653842449188,-0.320506751537323,-0.0549346797412511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,0.0,0.0,0.0,0.06185835599899292,-0.00904470682144165,-0.02659363869122444,0.11208800971508026,-0.0716317892074585,-0.034131838115968094,0.10177530348300934,-0.1414385437965393,-0.04008864435843407,0.060019806027412415,-0.164986252784729,-0.039988162103213654,0.09657098352909088,-0.15366870164871216,-0.01023038301161705,0.10554815828800201,-0.20168906450271606,-0.0340378564923185,0.0912301242351532,-0.14867806434631348,-0.045606324556388245,0.08713418245315552,-0.12483060359954834,-0.05002577054790436,0.062370628118515015,-0.17163044214248657,-0.007101737535663233,0.0669715404510498,-0.21099108457565308,-0.0342664812832254,0.05677708983421326,-0.14570891857147217,-0.04001660096935211,0.05885462462902069,-0.12675261497497559,-0.037723923209227905,0.026486828923225403,-0.1800532341003418,-0.009614544096507416,0.02910090982913971,-0.2226082682609558,-0.038964999946870194,0.024171754717826843,-0.153586745262146,-0.036398248854197846,0.02192385494709015,-0.11165046691894531,-0.025997597831405983,-0.010704383254051208,-0.18637239933013916,-0.014468170809664116,-0.010567471385002136,-0.2583559453487396,-0.03207390207342087,-0.009966924786567688,-0.30492115020751953,-0.03586705971054016,-0.0063478946685791016,-0.35387444496154785,-0.03501722413591324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,0.0,0.0,0.0,0.05321596562862396,-0.018708229064941406,-0.03470589218557052,0.08718544244766235,-0.08568304777145386,-0.0460684038501995,0.061496078968048096,-0.15796303749084473,-0.05456315351545982,0.01844845712184906,-0.18784326314926147,-0.055364027599694055,0.10136491060256958,-0.16647940874099731,-0.012036649490596574,0.09231330454349518,-0.2185600996017456,-0.0416009686690586,0.07193955779075623,-0.16528290510177612,-0.05520823595941238,0.07128919661045074,-0.13063865900039673,-0.05762606484711341,0.06250877678394318,-0.18690496683120728,-0.005587957779766839,0.051728442311286926,-0.23533093929290771,-0.0391283295851963,0.03442959487438202,-0.1669090986251831,-0.046319562922121804,0.03683125972747803,-0.13579684495925903,-0.041011970470549386,0.023377612233161926,-0.19404923915863037,-0.006176947130711596,0.011894077062606812,-0.23923343420028687,-0.04092241821706466,0.00434739887714386,-0.17277604341506958,-0.04125845057785682,0.006571635603904724,-0.1274094581604004,-0.02925632147014312,-0.015047669410705566,-0.19434905052185059,-0.009430503453017991,-0.01479998230934143,-0.26355257630348206,-0.02578477745771579,-0.017201751470565796,-0.30787235498428345,-0.028312757591606896,-0.015504658222198486,-0.3484872579574585,-0.024726996178628724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,0.0,0.0,0.0,0.04871107637882233,-0.023027777671813965,-0.038424388274791,0.0741109549999237,-0.10081452131271362,-0.05052748392546391,0.03841118514537811,-0.17538398504257202,-0.05820839549625134,-0.00638117641210556,-0.20400404930114746,-0.05670415680134511,0.10341435670852661,-0.18579328060150146,-0.0130067567827723,0.07016010582447052,-0.23771265149116516,-0.040774662748219725,0.0584661066532135,-0.1799929141998291,-0.053926796421649215,0.06867046654224396,-0.1524173617362976,-0.05728095094883656,0.06361815333366394,-0.20711839199066162,-0.004359976623447892,0.033881545066833496,-0.24670743942260742,-0.032105711058022735,0.025613203644752502,-0.18021488189697266,-0.035865333631875274,0.038378193974494934,-0.1612910032272339,-0.030489445433261153,0.024463683366775513,-0.2112545371055603,-0.0030710403828493327,0.002354346215724945,-0.2553749680519104,-0.03397573973262524,0.00030219554901123047,-0.195090651512146,-0.03105310793245053,0.011371366679668427,-0.16534149646759033,-0.019094970777871367,-0.011994794011116028,-0.20811915397644043,-0.005194679603221175,-0.016938388347625732,-0.27130210399627686,-0.020027330845834967,-0.022003836929798126,-0.30525678396224976,-0.01882115076506352,-0.021787628531455994,-0.34321898221969604,-0.01265512663150048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,0.0,0.0,0.0,0.06456354260444641,-0.017740964889526367,-0.020443023786469894,0.11214996874332428,-0.0891076922416687,-0.024428788245245414,0.10953311622142792,-0.17048919200897217,-0.030130117804333167,0.07308371365070343,-0.21051234006881714,-0.030529109433814483,0.09453131258487701,-0.17002809047698975,0.0038996281581376024,0.10789565742015839,-0.22805935144424438,-0.02024103482119699,0.09469011425971985,-0.1726422905921936,-0.028967406273409324,0.08737684786319733,-0.14072394371032715,-0.028097986847683387,0.059401825070381165,-0.18249821662902832,0.0035500953453038164,0.06599125266075134,-0.2307586669921875,-0.03015598249487539,0.05846095085144043,-0.15940403938293457,-0.039603240460678535,0.053903281688690186,-0.12648439407348633,-0.03491093558125158,0.02461862564086914,-0.18627279996871948,-0.002157923205345469,0.028260961174964905,-0.23918864130973816,-0.03735348177008291,0.02685190737247467,-0.16242867708206177,-0.03639561650209089,0.023421376943588257,-0.11346608400344849,-0.022477170125171142,-0.012311309576034546,-0.18733161687850952,-0.009388886996134715,-0.002562016248703003,-0.25410664081573486,-0.024531019524260955,0.00743238627910614,-0.2929829955101013,-0.024598987445756393,0.017024219036102295,-0.33603984117507935,-0.01920895804516931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,0.0,0.0,0.0,0.05284915864467621,-0.03321957588195801,-0.026289838259742737,0.08243508636951447,-0.10831725597381592,-0.036214834904001236,0.07070507109165192,-0.18001872301101685,-0.045452459608839035,0.03847591578960419,-0.21493089199066162,-0.047983406936452866,0.07196150720119476,-0.19260460138320923,-0.01370030072115469,0.07337023317813873,-0.2493268847465515,-0.04183793709211159,0.06462891399860382,-0.19335532188415527,-0.0525171262078743,0.06409929692745209,-0.16289424896240234,-0.05445929512910652,0.03288641571998596,-0.19792234897613525,-0.012229797323868752,0.030272915959358215,-0.2424609661102295,-0.04572715879015732,0.031588658690452576,-0.17618048191070557,-0.0515783493273716,0.03809325397014618,-0.15478163957595825,-0.04725348845653343,-0.0054252296686172485,-0.19150853157043457,-0.016644890313671112,-0.0136069655418396,-0.24011358618736267,-0.052979669427202225,-0.0007963180541992188,-0.16976547241210938,-0.053385845279024124,0.010168120265007019,-0.12566715478897095,-0.0433989119582634,-0.04067155718803406,-0.17901593446731567,-0.022839496737049103,-0.06430485844612122,-0.2373550534248352,-0.043741322016046524,-0.08323059231042862,-0.273712158203125,-0.049466493433044434,-0.10016433149576187,-0.3172590136528015,-0.04926679924659538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,0.0,0.0,0.0,0.05321085453033447,-0.02925288677215576,-0.02725128574905966,0.08552530407905579,-0.10485517978668213,-0.03715614906190012,0.07444378733634949,-0.1778467297554016,-0.04625701463459109,0.042027562856674194,-0.21210134029388428,-0.04844761571524714,0.07581666111946106,-0.18915212154388428,-0.01404035209355925,0.0768255740404129,-0.2463606894016266,-0.04203642091391657,0.06714382767677307,-0.18816745281219482,-0.05226560613749598,0.06708076596260071,-0.15777909755706787,-0.05374369701979731,0.037015318870544434,-0.19533371925354004,-0.012174980963152393,0.03483259677886963,-0.23874416947364807,-0.04585659435628031,0.034659773111343384,-0.17167258262634277,-0.05193265459178065,0.04077596962451935,-0.1501104235649109,-0.04762235960600947,-0.0007499754428863525,-0.18992018699645996,-0.016183206128459915,-0.007849037647247314,-0.23875755071640015,-0.05236726185916041,0.002580001950263977,-0.16728967428207397,-0.052251401605587944,0.01216551661491394,-0.12313985824584961,-0.041732083322983726,-0.03554774820804596,-0.17897480726242065,-0.02212912893531893,-0.05603361874818802,-0.239946186542511,-0.04180253228781794,-0.07074218988418579,-0.2783026397228241,-0.04653110286830042,-0.08273272961378098,-0.32353514432907104,-0.045654948117714866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,0.0,0.0,0.0,0.0590440034866333,-0.024750053882598877,-0.02395987825047996,0.09561604261398315,-0.1057470440864563,-0.03028806054544475,0.06567782163619995,-0.16683727502822876,-0.03523148165595558,0.01987937092781067,-0.1714005470275879,-0.03386823029768493,0.07625061273574829,-0.1874178647994995,-0.010347143165290618,0.0786949098110199,-0.24131810665130615,-0.03356031270277526,0.0650489330291748,-0.18149691820144653,-0.0437935510421994,0.06054133176803589,-0.1475151777267456,-0.04723244102251556,0.038370281457901,-0.1950703263282776,-0.008650403819501662,0.04082848131656647,-0.24715694785118103,-0.034770164057135844,0.03404201567173004,-0.1750684380531311,-0.04010795743715789,0.03460210561752319,-0.14706724882125854,-0.03779354633343246,0.0011468976736068726,-0.19122648239135742,-0.012237407616794371,-0.0013641715049743652,-0.2538497745990753,-0.03851004631769683,0.00254879891872406,-0.18688470125198364,-0.03788798616778877,0.006988272070884705,-0.14470911026000977,-0.030879189610004687,-0.03501872718334198,-0.1808178424835205,-0.017882266431570315,-0.0560464933514595,-0.24791276454925537,-0.032078440650820994,-0.07195387780666351,-0.28976207971572876,-0.03716510848653343,-0.08463633805513382,-0.3389554023742676,-0.03926843346607711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,0.0,0.0,0.0,0.05945324897766113,-0.02520895004272461,-0.020836560427653694,0.09546434879302979,-0.10772454738616943,-0.02506845854173889,0.06599454581737518,-0.16620510816574097,-0.02849902436088314,0.01986013352870941,-0.15953552722930908,-0.026111424341308975,0.07561112940311432,-0.19021457433700562,-0.0075304889115273,0.08046796917915344,-0.24718999862670898,-0.02862308397840252,0.06904581189155579,-0.1866084337234497,-0.03739340081762066,0.06476965546607971,-0.1509588360786438,-0.04005017355035534,0.03809347748756409,-0.19696593284606934,-0.006983838881808424,0.04192550480365753,-0.25393834710121155,-0.03242534995030155,0.03709129989147186,-0.17957687377929688,-0.03790610134552708,0.0361909419298172,-0.1468833088874817,-0.0351953044528841,0.0016124099493026733,-0.19307726621627808,-0.011253388039278889,-0.0008053630590438843,-0.25763994455337524,-0.03621975928496113,0.005797103047370911,-0.19047772884368896,-0.03721869960378399,0.010244324803352356,-0.14701879024505615,-0.031164028122532272,-0.033466681838035583,-0.18236976861953735,-0.01724731959353676,-0.05597319453954697,-0.24949464201927185,-0.029609585552918816,-0.07177606225013733,-0.28989624977111816,-0.03502137809942951,-0.08560086786746979,-0.33755820989608765,-0.037717359512555504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,0.0,0.0,0.0,0.06658537685871124,-0.02005702257156372,-0.020979211132157616,0.10423897206783295,-0.10149997472763062,-0.02319264451705294,0.07221780717372894,-0.16466611623764038,-0.024835037465322785,0.024237364530563354,-0.16218268871307373,-0.01949977914534884,0.0855211466550827,-0.1864047646522522,-0.0053846057757027666,0.09074397385120392,-0.24694907665252686,-0.027826466064084343,0.07773537933826447,-0.1820220947265625,-0.034512184958089165,0.07320757210254669,-0.14952987432479858,-0.03406760508858042,0.04661354422569275,-0.1947808861732483,-0.004901497556943468,0.04944854974746704,-0.2542347013950348,-0.03308118919574099,0.043758466839790344,-0.17711150646209717,-0.03593659440718966,0.04405507445335388,-0.14680922031402588,-0.02903477514826136,0.009460777044296265,-0.1935286521911621,-0.009645037750829033,0.005024269223213196,-0.2514837980270386,-0.03665417100035029,0.012320265173912048,-0.18020099401474,-0.03323413843952494,0.01918308436870575,-0.1380690336227417,-0.021451320896971993,-0.026518285274505615,-0.18952327966690063,-0.016431468005407623,-0.028003334999084473,-0.260635644197464,-0.027262103210318855,-0.025388434529304504,-0.3004104197025299,-0.028080877314437203,-0.02192346751689911,-0.3437234163284302,-0.02593907939933615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,0.0,0.0,0.0,0.0628022849559784,-0.017282724380493164,-0.025424258696347124,0.10368339717388153,-0.09556692838668823,-0.031926801341086275,0.08341583609580994,-0.1693437695503235,-0.03725703983238304,0.03861169517040253,-0.18203961849212646,-0.03617709680131043,0.08783230185508728,-0.17483550310134888,-0.009629839944153673,0.08968795835971832,-0.22848060727119446,-0.033338410692721254,0.07543794810771942,-0.17127841711044312,-0.04386989949873055,0.07373528182506561,-0.1408909559249878,-0.04716346217921341,0.04956546425819397,-0.1862027645111084,-0.008006838994532472,0.049363598227500916,-0.23734867572784424,-0.037164220499306566,0.0417972207069397,-0.1698499321937561,-0.042748337524443514,0.04491513967514038,-0.14212781190872192,-0.038940975355416185,0.011789515614509583,-0.18724828958511353,-0.011809873307555563,0.006617918610572815,-0.2430824637413025,-0.04088180317214096,0.008826866745948792,-0.17249643802642822,-0.03734159647157753,0.014014467597007751,-0.1250022053718567,-0.026075685309677965,-0.02505016326904297,-0.18395936489105225,-0.01816089070072735,-0.029369384050369263,-0.2523689568042755,-0.032494818704634554,-0.03180250525474548,-0.29726696014404297,-0.03451141520073975,-0.030982762575149536,-0.3446526527404785,-0.03317684112718666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,0.0,0.0,0.0,0.05949056148529053,-0.0162774920463562,-0.02444790819262721,0.10322453081607819,-0.09306681156158447,-0.02999253900324561,0.09072105586528778,-0.17313146591186523,-0.034777344703428525,0.04617561399936676,-0.2032448649406433,-0.03376458355759837,0.08543990552425385,-0.17010563611984253,-0.005939595434568901,0.08958938717842102,-0.21425658464431763,-0.028201723038904447,0.07811088860034943,-0.16045325994491577,-0.0369383483526633,0.07588399946689606,-0.1345459222793579,-0.0388343087730334,0.04798801243305206,-0.18384724855422974,-0.004339626092217941,0.04745517671108246,-0.22170433402061462,-0.03460094475721576,0.04381449520587921,-0.15380215644836426,-0.041348771691076536,0.0447872132062912,-0.12773478031158447,-0.037733168840162534,0.011114239692687988,-0.1857171654701233,-0.008119505397729654,0.00646461546421051,-0.23178288340568542,-0.041525022625677366,0.011275559663772583,-0.157631516456604,-0.0404309048650191,0.013546019792556763,-0.11107909679412842,-0.029073340385906477,-0.025951772928237915,-0.18255287408828735,-0.013743040650837202,-0.029534921050071716,-0.2494828701019287,-0.032403127789251585,-0.02923695743083954,-0.2931962013244629,-0.03655779877280452,-0.028035223484039307,-0.3424317240715027,-0.03532590487574794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,0.0,0.0,0.0,0.06064078211784363,-0.018519461154937744,-0.0238387079986353,0.10244005918502808,-0.09332484006881714,-0.03027699869895173,0.0886380523443222,-0.1681891679763794,-0.03589853067720128,0.04383252561092377,-0.188274085521698,-0.036042751565815934,0.0850241631269455,-0.16787415742874146,-0.006884543977918156,0.08845877647399902,-0.21959996223449707,-0.028220288276912697,0.07405173778533936,-0.17079752683639526,-0.0384670401068945,0.07023870944976807,-0.14033693075180054,-0.042014894828440674,0.04819478094577789,-0.18209457397460938,-0.005292640354724654,0.04836106300354004,-0.23031944036483765,-0.03337535803044034,0.04124169051647186,-0.16899096965789795,-0.04120844398462964,0.042476192116737366,-0.1390223503112793,-0.03923731465661717,0.011054128408432007,-0.18495506048202515,-0.008670927778126725,0.007128283381462097,-0.23740223050117493,-0.03737111558044148,0.008993476629257202,-0.17009347677230835,-0.03653314133012486,0.011788532137870789,-0.12077057361602783,-0.027221491381766327,-0.025542154908180237,-0.18157148361206055,-0.014261470929028519,-0.03193564713001251,-0.2467275857925415,-0.02986745704734517,-0.03679805248975754,-0.2931344509124756,-0.03406630624854756,-0.03937038779258728,-0.34086430072784424,-0.034184107378365525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,0.0,0.0,0.0,0.06433108448982239,-0.018296003341674805,-0.024707859911899277,0.11131134629249573,-0.0920667052268982,-0.03104751982627363,0.08955642580986023,-0.15802526473999023,-0.035682227992396065,0.04125158488750458,-0.16577589511871338,-0.0341814463668868,0.09050972759723663,-0.16958218812942505,-0.01033351809618921,0.08945640921592712,-0.21721115708351135,-0.03240091779170484,0.07428085803985596,-0.16137748956680298,-0.04268477165041418,0.07114869356155396,-0.13429957628250122,-0.04693595745501966,0.05305561423301697,-0.18277734518051147,-0.008320935600380608,0.05120168626308441,-0.22830650210380554,-0.03353418462810964,0.043473437428474426,-0.1584414839744568,-0.0372881894641921,0.04685033857822418,-0.13536638021469116,-0.034374137007574745,0.015182286500930786,-0.18480253219604492,-0.011650583305339524,0.010041743516921997,-0.23743540048599243,-0.0379062859052226,0.010991111397743225,-0.1670251488685608,-0.034642641031126686,0.014116987586021423,-0.12479358911514282,-0.025615623750667282,-0.021993711590766907,-0.18168413639068604,-0.017343992897252747,-0.030629262328147888,-0.2509191334247589,-0.031941425585131356,-0.0376729741692543,-0.2947303056716919,-0.03521183558640928,-0.0430561900138855,-0.34576869010925293,-0.0357412365907237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
i,0.0,0.0,0.0,0.06163868308067322,-0.018067777156829834,-0.019569297066198033,0.10326236486434937,-0.09912735223770142,-0.023213091051445645,0.07814554870128632,-0.16387712955474854,-0.026164962655172985,0.028323262929916382,-0.16027402877807617,-0.023490638217197102,0.087317556142807,-0.1716511845588684,-0.0057398273854119,0.09488150477409363,-0.22194719314575195,-0.023218762805925053,0.07664690911769867,-0.16749423742294312,-0.03079897046671931,0.06942516565322876,-0.13983970880508423,-0.034075799143181484,0.0517616868019104,-0.18462884426116943,-0.006389516616479796,0.05957862734794617,-0.23893269896507263,-0.02926529639051978,0.046790286898612976,-0.17081522941589355,-0.03394915417419497,0.04382772743701935,-0.14157825708389282,-0.031247329643235844,0.01584729552268982,-0.187289297580719,-0.011368749408291023,0.01857134699821472,-0.24805289506912231,-0.03364308432327334,0.017388775944709778,-0.18140006065368652,-0.032084668731556576,0.016858607530593872,-0.13836711645126343,-0.024880244141684216,-0.01970963180065155,-0.184009850025177,-0.018318556925521534,-0.032022178173065186,-0.2525827884674072,-0.02881804176257674,-0.04000388830900192,-0.29675889015197754,-0.03195631012903277,-0.04511338472366333,-0.3470417857170105,-0.033477845346794766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
